Fecha,Comunidad_Autonoma,Sensor,Valor
2001-05-29,Andalucia,Sensor_1,29.51
2001-05-30,Andalucia,Sensor_1,28.56
2001-05-31,Andalucia,Sensor_1,28.8
2001-06-01,Andalucia,Sensor_1,28.47
2001-06-02,Andalucia,Sensor_1,30.31
2001-06-03,Andalucia,Sensor_1,28.29
2001-06-04,Andalucia,Sensor_1,29.39
2001-06-05,Andalucia,Sensor_1,28.16
2001-06-06,Andalucia,Sensor_1,29.5
2001-06-07,Andalucia,Sensor_1,28.45
2001-06-08,Andalucia,Sensor_1,29.54
2001-06-09,Andalucia,Sensor_1,29.65
2001-06-10,Andalucia,Sensor_1,29.95
2001-06-11,Andalucia,Sensor_1,28.34
2001-06-12,Andalucia,Sensor_1,30.27
2001-06-13,Andalucia,Sensor_1,30.61
2001-06-14,Andalucia,Sensor_1,29.93
2001-06-15,Andalucia,Sensor_1,28.41
2001-06-16,Andalucia,Sensor_1,29.87
2001-06-17,Andalucia,Sensor_1,28.05
2001-06-18,Andalucia,Sensor_1,29.3
2001-06-19,Andalucia,Sensor_1,28.36
2001-06-20,Andalucia,Sensor_1,28.52
2001-06-21,Andalucia,Sensor_1,30.3
2001-06-22,Andalucia,Sensor_1,29.95
2001-06-23,Andalucia,Sensor_1,30.77
2001-06-24,Andalucia,Sensor_1,28.3
2001-06-25,Andalucia,Sensor_1,29.89
2001-06-26,Andalucia,Sensor_1,30.81
2001-06-27,Andalucia,Sensor_1,30.66
2001-06-28,Andalucia,Sensor_1,30.04
2001-06-29,Andalucia,Sensor_1,30.43
2001-06-30,Andalucia,Sensor_1,29.97
2001-07-01,Andalucia,Sensor_1,29.64
2001-07-02,Andalucia,Sensor_1,28.31
2001-07-03,Andalucia,Sensor_1,30.84
2001-07-04,Andalucia,Sensor_1,29.01
2001-07-05,Andalucia,Sensor_1,29.47
2001-07-06,Andalucia,Sensor_1,30.11
2001-07-07,Andalucia,Sensor_1,30.31
2001-07-08,Andalucia,Sensor_1,30.14
2001-07-09,Andalucia,Sensor_1,28.47
2001-07-10,Andalucia,Sensor_1,28.09
2001-07-11,Andalucia,Sensor_1,29.64
2001-07-12,Andalucia,Sensor_1,28.57
2001-07-13,Andalucia,Sensor_1,28.32
2001-07-14,Andalucia,Sensor_1,29.86
2001-07-15,Andalucia,Sensor_1,30.21
2001-07-16,Andalucia,Sensor_1,28.15
2001-07-17,Andalucia,Sensor_1,28.47
2001-07-18,Andalucia,Sensor_1,30.09
2001-07-19,Andalucia,Sensor_1,30.68
2001-07-20,Andalucia,Sensor_1,28.65
2001-07-21,Andalucia,Sensor_1,30.38
2001-07-22,Andalucia,Sensor_1,28.75
2001-07-23,Andalucia,Sensor_1,28.84
2001-07-24,Andalucia,Sensor_1,28.9
2001-07-25,Andalucia,Sensor_1,28.61
2001-07-26,Andalucia,Sensor_1,30.86
2001-07-27,Andalucia,Sensor_1,28.04
2001-07-28,Andalucia,Sensor_1,28.35
2001-07-29,Andalucia,Sensor_1,29.63
2001-07-30,Andalucia,Sensor_1,30.65
2001-07-31,Andalucia,Sensor_1,30.41
2001-08-01,Andalucia,Sensor_1,28.95
2001-08-02,Andalucia,Sensor_1,28.2
2001-08-03,Andalucia,Sensor_1,29.49
2001-08-04,Andalucia,Sensor_1,28.42
2001-08-05,Andalucia,Sensor_1,28.3
2001-08-06,Andalucia,Sensor_1,29.21
2001-08-07,Andalucia,Sensor_1,28.51
2001-08-08,Andalucia,Sensor_1,30.63
2001-08-09,Andalucia,Sensor_1,30.29
2001-08-10,Andalucia,Sensor_1,28.83
2001-08-11,Andalucia,Sensor_1,28.83
2001-08-12,Andalucia,Sensor_1,30.46
2001-08-13,Andalucia,Sensor_1,29.45
2001-08-14,Andalucia,Sensor_1,29.3
2001-08-15,Andalucia,Sensor_1,30.07
2001-08-16,Andalucia,Sensor_1,30.6
2001-08-17,Andalucia,Sensor_1,30.41
2001-08-18,Andalucia,Sensor_1,29.88
2001-08-19,Andalucia,Sensor_1,28.67
2001-08-20,Andalucia,Sensor_1,28.62
2001-08-21,Andalucia,Sensor_1,30.07
2001-08-22,Andalucia,Sensor_1,29.22
2001-08-23,Andalucia,Sensor_1,29.26
2001-08-24,Andalucia,Sensor_1,30.14
2001-08-25,Andalucia,Sensor_1,29.18
2001-08-26,Andalucia,Sensor_1,29.8
2001-08-27,Andalucia,Sensor_1,28.4
2001-08-28,Andalucia,Sensor_1,29.75
2001-08-29,Andalucia,Sensor_1,28.19
2001-08-30,Andalucia,Sensor_1,29.56
2001-08-31,Andalucia,Sensor_1,29.49
2001-09-01,Andalucia,Sensor_1,29.73
2001-09-02,Andalucia,Sensor_1,29.38
2001-09-03,Andalucia,Sensor_1,29.06
2001-09-04,Andalucia,Sensor_1,30.58
2001-09-05,Andalucia,Sensor_1,30.27
2001-09-06,Andalucia,Sensor_1,30.53
2001-09-07,Andalucia,Sensor_1,30.07
2001-09-08,Andalucia,Sensor_1,28.22
2001-09-09,Andalucia,Sensor_1,30.89
2001-09-10,Andalucia,Sensor_1,28.64
2001-09-11,Andalucia,Sensor_1,29.97
2001-09-12,Andalucia,Sensor_1,28.5
2001-09-13,Andalucia,Sensor_1,30.75
2001-09-14,Andalucia,Sensor_1,30.45
2001-09-15,Andalucia,Sensor_1,30.53
2001-09-16,Andalucia,Sensor_1,29.85
2001-09-17,Andalucia,Sensor_1,30.37
2001-09-18,Andalucia,Sensor_1,29.59
2001-09-19,Andalucia,Sensor_1,29.08
2001-09-20,Andalucia,Sensor_1,29.77
2001-09-21,Andalucia,Sensor_1,29.95
2001-09-22,Andalucia,Sensor_1,29.92
2001-09-23,Andalucia,Sensor_1,28.59
2001-09-24,Andalucia,Sensor_1,30.34
2001-09-25,Andalucia,Sensor_1,29.89
2001-09-26,Andalucia,Sensor_1,28.28
2001-09-27,Andalucia,Sensor_1,29.48
2001-09-28,Andalucia,Sensor_1,28.62
2001-09-29,Andalucia,Sensor_1,30.44
2001-09-30,Andalucia,Sensor_1,29.82
2001-10-01,Andalucia,Sensor_1,29.36
2001-10-02,Andalucia,Sensor_1,29.03
2001-10-03,Andalucia,Sensor_1,29.49
2001-10-04,Andalucia,Sensor_1,29.95
2001-10-05,Andalucia,Sensor_1,30.75
2001-10-06,Andalucia,Sensor_1,28.55
2001-10-07,Andalucia,Sensor_1,30.26
2001-10-08,Andalucia,Sensor_1,28.76
2001-10-09,Andalucia,Sensor_1,30.12
2001-10-10,Andalucia,Sensor_1,30.75
2001-10-11,Andalucia,Sensor_1,30.39
2001-10-12,Andalucia,Sensor_1,30.57
2001-10-13,Andalucia,Sensor_1,30.9
2001-10-14,Andalucia,Sensor_1,28.36
2001-10-15,Andalucia,Sensor_1,29.54
2001-10-16,Andalucia,Sensor_1,29.56
2001-10-17,Andalucia,Sensor_1,30.55
2001-10-18,Andalucia,Sensor_1,29.18
2001-10-19,Andalucia,Sensor_1,28.75
2001-10-20,Andalucia,Sensor_1,28.34
2001-10-21,Andalucia,Sensor_1,28.23
2001-10-22,Andalucia,Sensor_1,30.18
2001-10-23,Andalucia,Sensor_1,28.56
2001-10-24,Andalucia,Sensor_1,30.06
2001-10-25,Andalucia,Sensor_1,29.53
2001-10-26,Andalucia,Sensor_1,30.44
2001-10-27,Andalucia,Sensor_1,28.64
2001-10-28,Andalucia,Sensor_1,28.59
2001-10-29,Andalucia,Sensor_1,29.42
2001-10-30,Andalucia,Sensor_1,28.44
2001-10-31,Andalucia,Sensor_1,30.01
2001-11-01,Andalucia,Sensor_1,28.27
2001-11-02,Andalucia,Sensor_1,28.94
2001-11-03,Andalucia,Sensor_1,30.25
2001-11-04,Andalucia,Sensor_1,28.23
2001-11-05,Andalucia,Sensor_1,29.69
2001-11-06,Andalucia,Sensor_1,29.78
2001-11-07,Andalucia,Sensor_1,29.56
2001-11-08,Andalucia,Sensor_1,29.46
2001-11-09,Andalucia,Sensor_1,30.67
2001-11-10,Andalucia,Sensor_1,28.21
2001-11-11,Andalucia,Sensor_1,30.53
2001-11-12,Andalucia,Sensor_1,29.72
2001-11-13,Andalucia,Sensor_1,28.78
2001-11-14,Andalucia,Sensor_1,28.98
2001-11-15,Andalucia,Sensor_1,30.96
2001-11-16,Andalucia,Sensor_1,30.72
2001-11-17,Andalucia,Sensor_1,30.82
2001-11-18,Andalucia,Sensor_1,28.48
2001-11-19,Andalucia,Sensor_1,30.03
2001-11-20,Andalucia,Sensor_1,28.9
2001-11-21,Andalucia,Sensor_1,28.06
2001-11-22,Andalucia,Sensor_1,29.63
2001-11-23,Andalucia,Sensor_1,28.57
2001-11-24,Andalucia,Sensor_1,30.08
2001-11-25,Andalucia,Sensor_1,29.72
2001-11-26,Andalucia,Sensor_1,29.33
2001-11-27,Andalucia,Sensor_1,30.47
2001-11-28,Andalucia,Sensor_1,29.54
2001-11-29,Andalucia,Sensor_1,30.08
2001-11-30,Andalucia,Sensor_1,29.81
2001-12-01,Andalucia,Sensor_1,29.23
2001-12-02,Andalucia,Sensor_1,30.22
2001-12-03,Andalucia,Sensor_1,28.32
2001-12-04,Andalucia,Sensor_1,28.19
2001-12-05,Andalucia,Sensor_1,29.16
2001-12-06,Andalucia,Sensor_1,30.21
2001-12-07,Andalucia,Sensor_1,28.29
2001-12-08,Andalucia,Sensor_1,28.79
2001-12-09,Andalucia,Sensor_1,30.9
2001-12-10,Andalucia,Sensor_1,30.24
2001-12-11,Andalucia,Sensor_1,29.49
2001-12-12,Andalucia,Sensor_1,28.29
2001-12-13,Andalucia,Sensor_1,28.53
2001-12-14,Andalucia,Sensor_1,29.11
2001-12-15,Andalucia,Sensor_1,30.63
2001-12-16,Andalucia,Sensor_1,28.53
2001-12-17,Andalucia,Sensor_1,28.89
2001-12-18,Andalucia,Sensor_1,30.65
2001-12-19,Andalucia,Sensor_1,30.78
2001-12-20,Andalucia,Sensor_1,30.14
2001-12-21,Andalucia,Sensor_1,30.09
2001-12-22,Andalucia,Sensor_1,28.2
2001-12-23,Andalucia,Sensor_1,28.04
2001-12-24,Andalucia,Sensor_1,28.29
2001-12-25,Andalucia,Sensor_1,29.15
2001-12-26,Andalucia,Sensor_1,30.47
2001-12-27,Andalucia,Sensor_1,30.46
2001-12-28,Andalucia,Sensor_1,30.07
2001-12-29,Andalucia,Sensor_1,30.45
2001-12-30,Andalucia,Sensor_1,29.56
2001-12-31,Andalucia,Sensor_1,28.74
2001-01-01,Andalucia,Sensor_2,28.19
2001-01-02,Andalucia,Sensor_2,28.69
2001-01-03,Andalucia,Sensor_2,30.47
2001-01-04,Andalucia,Sensor_2,28.33
2001-01-05,Andalucia,Sensor_2,27.89
2001-01-06,Andalucia,Sensor_2,30.06
2001-01-07,Andalucia,Sensor_2,29.93
2001-01-08,Andalucia,Sensor_2,28.68
2001-01-09,Andalucia,Sensor_2,28.22
2001-01-10,Andalucia,Sensor_2,30.78
2001-01-11,Andalucia,Sensor_2,30.34
2001-01-12,Andalucia,Sensor_2,29.15
2001-01-13,Andalucia,Sensor_2,28.47
2001-01-14,Andalucia,Sensor_2,30.28
2001-01-15,Andalucia,Sensor_2,29.67
2001-01-16,Andalucia,Sensor_2,28.96
2001-01-17,Andalucia,Sensor_2,30.3
2001-01-18,Andalucia,Sensor_2,29.76
2001-01-19,Andalucia,Sensor_2,30.57
2001-01-20,Andalucia,Sensor_2,30.16
2001-01-21,Andalucia,Sensor_2,30.41
2001-01-22,Andalucia,Sensor_2,28.33
2001-01-23,Andalucia,Sensor_2,28.07
2001-01-24,Andalucia,Sensor_2,29.75
2001-01-25,Andalucia,Sensor_2,29.85
2001-01-26,Andalucia,Sensor_2,30.81
2001-01-27,Andalucia,Sensor_2,29.99
2001-01-28,Andalucia,Sensor_2,29.91
2001-01-29,Andalucia,Sensor_2,30.25
2001-01-30,Andalucia,Sensor_2,28.74
2001-01-31,Andalucia,Sensor_2,28.86
2001-02-01,Andalucia,Sensor_2,30.03
2001-02-02,Andalucia,Sensor_2,29.59
2001-02-03,Andalucia,Sensor_2,29.66
2001-02-04,Andalucia,Sensor_2,29.85
2001-02-05,Andalucia,Sensor_2,29.16
2001-02-06,Andalucia,Sensor_2,28.19
2001-02-07,Andalucia,Sensor_2,28.27
2001-02-08,Andalucia,Sensor_2,30.6
2001-02-09,Andalucia,Sensor_2,28.04
2001-02-10,Andalucia,Sensor_2,30.16
2001-02-11,Andalucia,Sensor_2,28.36
2001-02-12,Andalucia,Sensor_2,28.4
2001-02-13,Andalucia,Sensor_2,28.52
2001-02-14,Andalucia,Sensor_2,28.98
2001-02-15,Andalucia,Sensor_2,28.54
2001-02-16,Andalucia,Sensor_2,28.61
2001-02-17,Andalucia,Sensor_2,28.34
2001-02-18,Andalucia,Sensor_2,30.17
2001-02-19,Andalucia,Sensor_2,28.91
2001-02-20,Andalucia,Sensor_2,30.14
2001-02-21,Andalucia,Sensor_2,30.79
2001-02-22,Andalucia,Sensor_2,28.62
2001-02-23,Andalucia,Sensor_2,28.78
2001-02-24,Andalucia,Sensor_2,29.91
2001-02-25,Andalucia,Sensor_2,28.12
2001-02-26,Andalucia,Sensor_2,30.13
2001-02-27,Andalucia,Sensor_2,30.5
2001-02-28,Andalucia,Sensor_2,30.11
2001-03-01,Andalucia,Sensor_2,29.45
2001-03-02,Andalucia,Sensor_2,27.99
2001-03-03,Andalucia,Sensor_2,30.17
2001-03-04,Andalucia,Sensor_2,28.39
2001-03-05,Andalucia,Sensor_2,27.97
2001-03-06,Andalucia,Sensor_2,28.31
2001-03-07,Andalucia,Sensor_2,28.81
2001-03-08,Andalucia,Sensor_2,28.52
2001-03-09,Andalucia,Sensor_2,29.19
2001-03-10,Andalucia,Sensor_2,28.68
2001-03-11,Andalucia,Sensor_2,28.35
2001-03-12,Andalucia,Sensor_2,30.05
2001-03-13,Andalucia,Sensor_2,28.81
2001-03-14,Andalucia,Sensor_2,29.4
2001-03-15,Andalucia,Sensor_2,28.51
2001-03-16,Andalucia,Sensor_2,30.78
2001-03-17,Andalucia,Sensor_2,28.2
2001-03-18,Andalucia,Sensor_2,29.59
2001-03-19,Andalucia,Sensor_2,29.0
2001-03-20,Andalucia,Sensor_2,28.34
2001-03-21,Andalucia,Sensor_2,30.82
2001-03-22,Andalucia,Sensor_2,30.66
2001-03-23,Andalucia,Sensor_2,28.87
2001-03-24,Andalucia,Sensor_2,28.07
2001-03-25,Andalucia,Sensor_2,29.23
2001-03-26,Andalucia,Sensor_2,30.3
2001-03-27,Andalucia,Sensor_2,30.41
2001-03-28,Andalucia,Sensor_2,29.95
2001-03-29,Andalucia,Sensor_2,28.26
2001-03-30,Andalucia,Sensor_2,28.93
2001-03-31,Andalucia,Sensor_2,30.77
2001-04-01,Andalucia,Sensor_2,30.83
2001-04-02,Andalucia,Sensor_2,29.49
2001-04-03,Andalucia,Sensor_2,30.42
2001-04-04,Andalucia,Sensor_2,30.8
2001-04-05,Andalucia,Sensor_2,29.98
2001-04-06,Andalucia,Sensor_2,30.8
2001-04-07,Andalucia,Sensor_2,28.04
2001-04-08,Andalucia,Sensor_2,29.43
2001-04-09,Andalucia,Sensor_2,28.95
2001-04-10,Andalucia,Sensor_2,28.81
2001-04-11,Andalucia,Sensor_2,30.75
2001-04-12,Andalucia,Sensor_2,29.23
2001-04-13,Andalucia,Sensor_2,30.07
2001-04-14,Andalucia,Sensor_2,28.91
2001-04-15,Andalucia,Sensor_2,29.72
2001-04-16,Andalucia,Sensor_2,29.89
2001-04-17,Andalucia,Sensor_2,29.65
2001-04-18,Andalucia,Sensor_2,30.47
2001-04-19,Andalucia,Sensor_2,30.22
2001-04-20,Andalucia,Sensor_2,28.49
2001-04-21,Andalucia,Sensor_2,30.64
2001-04-22,Andalucia,Sensor_2,29.6
2001-04-23,Andalucia,Sensor_2,28.94
2001-04-24,Andalucia,Sensor_2,28.75
2001-04-25,Andalucia,Sensor_2,29.57
2001-04-26,Andalucia,Sensor_2,28.3
2001-04-27,Andalucia,Sensor_2,30.28
2001-04-28,Andalucia,Sensor_2,28.88
2001-04-29,Andalucia,Sensor_2,30.79
2001-04-30,Andalucia,Sensor_2,28.79
2001-05-01,Andalucia,Sensor_2,29.97
2001-05-02,Andalucia,Sensor_2,30.16
2001-05-03,Andalucia,Sensor_2,28.99
2001-05-04,Andalucia,Sensor_2,28.04
2001-05-05,Andalucia,Sensor_2,28.75
2001-05-06,Andalucia,Sensor_2,29.49
2001-05-07,Andalucia,Sensor_2,28.49
2001-05-08,Andalucia,Sensor_2,30.61
2001-05-09,Andalucia,Sensor_2,30.25
2001-05-10,Andalucia,Sensor_2,30.75
2001-05-11,Andalucia,Sensor_2,28.99
2001-05-12,Andalucia,Sensor_2,28.71
2001-05-13,Andalucia,Sensor_2,28.6
2001-05-14,Andalucia,Sensor_2,30.27
2001-05-15,Andalucia,Sensor_2,30.79
2001-05-16,Andalucia,Sensor_2,30.72
2001-05-17,Andalucia,Sensor_2,30.6
2001-05-18,Andalucia,Sensor_2,28.37
2001-05-19,Andalucia,Sensor_2,30.52
2001-05-20,Andalucia,Sensor_2,28.87
2001-05-21,Andalucia,Sensor_2,29.46
2001-05-22,Andalucia,Sensor_2,29.62
2001-05-23,Andalucia,Sensor_2,29.76
2001-05-24,Andalucia,Sensor_2,28.1
2001-05-25,Andalucia,Sensor_2,29.0
2001-05-26,Andalucia,Sensor_2,29.92
2001-05-27,Andalucia,Sensor_2,30.06
2001-05-28,Andalucia,Sensor_2,30.51
2001-05-29,Andalucia,Sensor_2,28.4
2001-05-30,Andalucia,Sensor_2,28.53
2001-05-31,Andalucia,Sensor_2,29.38
2001-06-01,Andalucia,Sensor_2,28.64
2001-06-02,Andalucia,Sensor_2,28.41
2001-06-03,Andalucia,Sensor_2,29.08
2001-06-04,Andalucia,Sensor_2,27.99
2001-06-05,Andalucia,Sensor_2,30.32
2001-06-06,Andalucia,Sensor_2,30.1
2001-06-07,Andalucia,Sensor_2,29.72
2001-06-08,Andalucia,Sensor_2,29.47
2001-06-09,Andalucia,Sensor_2,29.67
2001-06-10,Andalucia,Sensor_2,30.8
2001-06-11,Andalucia,Sensor_2,28.82
2001-06-12,Andalucia,Sensor_2,28.76
2001-06-13,Andalucia,Sensor_2,30.29
2001-06-14,Andalucia,Sensor_2,28.34
2001-06-15,Andalucia,Sensor_2,28.01
2001-06-16,Andalucia,Sensor_2,29.46
2001-06-17,Andalucia,Sensor_2,28.4
2001-06-18,Andalucia,Sensor_2,29.09
2001-06-19,Andalucia,Sensor_2,29.74
2001-06-20,Andalucia,Sensor_2,30.51
2001-06-21,Andalucia,Sensor_2,30.14
2001-06-22,Andalucia,Sensor_2,29.64
2001-06-23,Andalucia,Sensor_2,28.68
2001-06-24,Andalucia,Sensor_2,30.31
2001-06-25,Andalucia,Sensor_2,29.37
2001-06-26,Andalucia,Sensor_2,28.89
2001-06-27,Andalucia,Sensor_2,28.51
2001-06-28,Andalucia,Sensor_2,28.18
2001-06-29,Andalucia,Sensor_2,29.37
2001-06-30,Andalucia,Sensor_2,29.8
2001-07-01,Andalucia,Sensor_2,30.74
2001-07-02,Andalucia,Sensor_2,28.05
2001-07-03,Andalucia,Sensor_2,30.06
2001-07-04,Andalucia,Sensor_2,28.86
2001-07-05,Andalucia,Sensor_2,28.74
2001-07-06,Andalucia,Sensor_2,30.05
2001-07-07,Andalucia,Sensor_2,30.58
2001-07-08,Andalucia,Sensor_2,30.69
2001-07-09,Andalucia,Sensor_2,29.66
2001-07-10,Andalucia,Sensor_2,30.19
2001-07-11,Andalucia,Sensor_2,28.54
2001-07-12,Andalucia,Sensor_2,28.16
2001-07-13,Andalucia,Sensor_2,29.3
2001-07-14,Andalucia,Sensor_2,28.41
2001-07-15,Andalucia,Sensor_2,30.24
2001-07-16,Andalucia,Sensor_2,29.06
2001-07-17,Andalucia,Sensor_2,28.77
2001-07-18,Andalucia,Sensor_2,29.39
2001-07-19,Andalucia,Sensor_2,30.25
2001-07-20,Andalucia,Sensor_2,28.8
2001-07-21,Andalucia,Sensor_2,29.62
2001-07-22,Andalucia,Sensor_2,28.13
2001-07-23,Andalucia,Sensor_2,29.91
2001-07-24,Andalucia,Sensor_2,28.19
2001-07-25,Andalucia,Sensor_2,28.49
2001-07-26,Andalucia,Sensor_2,29.81
2001-07-27,Andalucia,Sensor_2,29.33
2001-07-28,Andalucia,Sensor_2,29.57
2001-07-29,Andalucia,Sensor_2,29.09
2001-07-30,Andalucia,Sensor_2,29.24
2001-07-31,Andalucia,Sensor_2,28.98
2001-08-01,Andalucia,Sensor_2,30.66
2001-08-02,Andalucia,Sensor_2,29.93
2001-08-03,Andalucia,Sensor_2,29.72
2001-08-04,Andalucia,Sensor_2,29.65
2001-08-05,Andalucia,Sensor_2,29.36
2001-08-06,Andalucia,Sensor_2,29.05
2001-08-07,Andalucia,Sensor_2,28.13
2001-08-08,Andalucia,Sensor_2,30.04
2001-08-09,Andalucia,Sensor_2,28.77
2001-08-10,Andalucia,Sensor_2,30.65
2001-08-11,Andalucia,Sensor_2,28.21
2001-08-12,Andalucia,Sensor_2,28.66
2001-08-13,Andalucia,Sensor_2,29.17
2001-08-14,Andalucia,Sensor_2,28.14
2001-08-15,Andalucia,Sensor_2,28.51
2001-08-16,Andalucia,Sensor_2,29.19
2001-08-17,Andalucia,Sensor_2,28.67
2001-08-18,Andalucia,Sensor_2,29.81
2001-08-19,Andalucia,Sensor_2,29.13
2001-08-20,Andalucia,Sensor_2,28.57
2001-08-21,Andalucia,Sensor_2,29.4
2001-08-22,Andalucia,Sensor_2,29.63
2001-08-23,Andalucia,Sensor_2,28.2
2001-08-24,Andalucia,Sensor_2,28.89
2001-08-25,Andalucia,Sensor_2,28.64
2001-08-26,Andalucia,Sensor_2,30.28
2001-08-27,Andalucia,Sensor_2,28.32
2001-08-28,Andalucia,Sensor_2,30.0
2001-08-29,Andalucia,Sensor_2,30.13
2001-08-30,Andalucia,Sensor_2,28.24
2001-08-31,Andalucia,Sensor_2,29.64
2001-09-01,Andalucia,Sensor_2,29.83
2001-09-02,Andalucia,Sensor_2,28.5
2001-09-03,Andalucia,Sensor_2,29.31
2001-09-04,Andalucia,Sensor_2,29.49
2001-09-05,Andalucia,Sensor_2,28.72
2001-09-06,Andalucia,Sensor_2,29.68
2001-09-07,Andalucia,Sensor_2,30.86
2001-09-08,Andalucia,Sensor_2,28.99
2001-09-09,Andalucia,Sensor_2,29.07
2001-09-10,Andalucia,Sensor_2,29.87
2001-09-11,Andalucia,Sensor_2,29.55
2001-09-12,Andalucia,Sensor_2,29.98
2001-09-13,Andalucia,Sensor_2,29.79
2001-09-14,Andalucia,Sensor_2,28.7
2001-09-15,Andalucia,Sensor_2,28.63
2001-09-16,Andalucia,Sensor_2,29.92
2001-09-17,Andalucia,Sensor_2,28.25
2001-09-18,Andalucia,Sensor_2,29.1
2001-09-19,Andalucia,Sensor_2,30.19
2001-09-20,Andalucia,Sensor_2,29.14
2001-09-21,Andalucia,Sensor_2,28.19
2001-09-22,Andalucia,Sensor_2,30.52
2001-09-23,Andalucia,Sensor_2,28.93
2001-09-24,Andalucia,Sensor_2,29.31
2001-09-25,Andalucia,Sensor_2,28.12
2001-09-26,Andalucia,Sensor_2,30.15
2001-09-27,Andalucia,Sensor_2,28.76
2001-09-28,Andalucia,Sensor_2,30.51
2001-09-29,Andalucia,Sensor_2,30.35
2001-09-30,Andalucia,Sensor_2,29.03
2001-10-01,Andalucia,Sensor_2,30.76
2001-10-02,Andalucia,Sensor_2,29.58
2001-10-03,Andalucia,Sensor_2,29.71
2001-10-04,Andalucia,Sensor_2,29.04
2001-10-05,Andalucia,Sensor_2,29.61
2001-10-06,Andalucia,Sensor_2,29.46
2001-10-07,Andalucia,Sensor_2,30.48
2001-10-08,Andalucia,Sensor_2,28.35
2001-10-09,Andalucia,Sensor_2,28.26
2001-10-10,Andalucia,Sensor_2,30.51
2001-10-11,Andalucia,Sensor_2,29.31
2001-10-12,Andalucia,Sensor_2,28.48
2001-10-13,Andalucia,Sensor_2,30.79
2001-10-14,Andalucia,Sensor_2,29.87
2001-10-15,Andalucia,Sensor_2,30.27
2001-10-16,Andalucia,Sensor_2,30.4
2001-10-17,Andalucia,Sensor_2,28.31
2001-10-18,Andalucia,Sensor_2,28.74
2001-10-19,Andalucia,Sensor_2,30.53
2001-10-20,Andalucia,Sensor_2,28.03
2001-10-21,Andalucia,Sensor_2,30.63
2001-10-22,Andalucia,Sensor_2,28.9
2001-10-23,Andalucia,Sensor_2,30.26
2001-10-24,Andalucia,Sensor_2,29.83
2001-10-25,Andalucia,Sensor_2,28.72
2001-10-26,Andalucia,Sensor_2,28.98
2001-10-27,Andalucia,Sensor_2,28.99
2001-10-28,Andalucia,Sensor_2,30.35
2001-10-29,Andalucia,Sensor_2,30.8
2001-10-30,Andalucia,Sensor_2,28.82
2001-10-31,Andalucia,Sensor_2,30.4
2001-11-01,Andalucia,Sensor_2,28.81
2001-11-02,Andalucia,Sensor_2,30.63
2001-11-03,Andalucia,Sensor_2,30.8
2001-11-04,Andalucia,Sensor_2,30.21
2001-11-05,Andalucia,Sensor_2,30.55
2001-11-06,Andalucia,Sensor_2,28.3
2001-11-07,Andalucia,Sensor_2,28.49
2001-11-08,Andalucia,Sensor_2,28.4
2001-11-09,Andalucia,Sensor_2,30.83
2001-11-10,Andalucia,Sensor_2,29.86
2001-11-11,Andalucia,Sensor_2,29.81
2001-11-12,Andalucia,Sensor_2,29.87
2001-11-13,Andalucia,Sensor_2,30.69
2001-11-14,Andalucia,Sensor_2,28.53
2001-11-15,Andalucia,Sensor_2,28.15
2001-11-16,Andalucia,Sensor_2,28.25
2001-11-17,Andalucia,Sensor_2,30.7
2001-11-18,Andalucia,Sensor_2,28.31
2001-11-19,Andalucia,Sensor_2,28.23
2001-11-20,Andalucia,Sensor_2,28.28
2001-11-21,Andalucia,Sensor_2,28.62
2001-11-22,Andalucia,Sensor_2,30.91
2001-11-23,Andalucia,Sensor_2,29.37
2001-11-24,Andalucia,Sensor_2,30.1
2001-11-25,Andalucia,Sensor_2,28.91
2001-11-26,Andalucia,Sensor_2,28.86
2001-11-27,Andalucia,Sensor_2,30.04
2001-11-28,Andalucia,Sensor_2,28.47
2001-11-29,Andalucia,Sensor_2,28.57
2001-11-30,Andalucia,Sensor_2,29.05
2001-12-01,Andalucia,Sensor_2,28.73
2001-12-02,Andalucia,Sensor_2,30.36
2001-12-03,Andalucia,Sensor_2,28.45
2001-12-04,Andalucia,Sensor_2,29.58
2001-12-05,Andalucia,Sensor_2,30.54
2001-12-06,Andalucia,Sensor_2,28.92
2001-12-07,Andalucia,Sensor_2,28.43
2001-12-08,Andalucia,Sensor_2,29.2
2001-12-09,Andalucia,Sensor_2,28.09
2001-12-10,Andalucia,Sensor_2,29.29
2001-12-11,Andalucia,Sensor_2,28.34
2001-12-12,Andalucia,Sensor_2,29.74
2001-12-13,Andalucia,Sensor_2,29.32
2001-12-14,Andalucia,Sensor_2,28.14
2001-12-15,Andalucia,Sensor_2,29.53
2001-12-16,Andalucia,Sensor_2,30.32
2001-12-17,Andalucia,Sensor_2,28.27
2001-12-18,Andalucia,Sensor_2,30.73
2001-12-19,Andalucia,Sensor_2,29.83
2001-12-20,Andalucia,Sensor_2,29.21
2001-12-21,Andalucia,Sensor_2,30.76
2001-12-22,Andalucia,Sensor_2,30.3
2001-12-23,Andalucia,Sensor_2,28.77
2001-12-24,Andalucia,Sensor_2,29.87
2001-12-25,Andalucia,Sensor_2,28.78
2001-12-26,Andalucia,Sensor_2,28.19
2001-12-27,Andalucia,Sensor_2,29.39
2001-12-28,Andalucia,Sensor_2,29.47
2001-12-29,Andalucia,Sensor_2,30.22
2001-12-30,Andalucia,Sensor_2,30.23
2001-12-31,Andalucia,Sensor_2,29.59
